Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2022/8/1 0:00,23.0,63,15.9,91,14.5,15.9,0.0,0.0,121,971.0,1019.8,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:02,23.0,63,15.8,91,14.4,15.8,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:05,23.0,63,15.6,91,14.2,15.6,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:08,23.0,63,15.6,92,14.3,15.6,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:11,22.9,63,15.5,92,14.2,15.5,0.0,0.0,121,971.0,1019.8,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:14,22.9,63,15.5,92,14.2,15.5,0.0,0.0,120,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:17,22.9,63,15.4,93,14.2,15.4,0.0,0.0,120,971.2,1020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:20,22.9,63,15.4,93,14.2,15.4,0.0,0.0,120,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:23,22.9,63,15.0,93,13.9,15.0,0.0,0.0,122,971.0,1019.8,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:26,22.9,63,15.1,93,13.9,15.1,0.0,0.0,121,971.2,1020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:29,22.8,63,15.0,93,13.9,15.0,0.0,0.0,121,971.2,1020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:32,22.8,63,14.9,93,13.8,14.9,0.0,0.0,121,971.2,1020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:35,22.8,63,14.7,93,13.6,14.7,0.0,0.0,121,971.3,1020.1,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:38,22.8,62,14.8,94,13.8,14.8,0.0,0.0,121,971.2,1020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:41,22.8,62,14.9,94,13.9,14.9,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:44,22.8,62,14.9,94,13.9,14.9,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:47,22.7,62,14.9,94,13.9,14.9,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:50,22.7,62,14.8,94,13.8,14.8,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:53,22.7,62,14.9,94,13.9,14.9,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:56,22.7,62,14.9,94,13.9,14.9,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 0:59,22.7,62,14.8,94,13.8,14.8,0.0,0.0,121,971.2,1020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:02,22.7,62,14.9,94,13.9,14.9,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:05,22.7,62,15.0,94,14.0,15.0,0.0,0.0,121,971.2,1020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:08,22.7,62,15.1,94,14.1,15.1,0.0,0.0,121,971.3,1020.1,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:11,22.6,62,15.1,94,14.1,15.1,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:14,22.6,62,15.1,94,14.1,15.1,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:17,22.6,62,15.1,94,14.1,15.1,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:20,22.6,63,15.2,94,14.2,15.2,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:23,22.6,63,15.2,95,14.4,15.2,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:26,22.6,63,15.3,95,14.5,15.3,0.0,0.0,121,971.3,1020.1,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:29,22.6,63,15.4,95,14.6,15.4,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:32,22.6,63,15.5,95,14.7,15.5,0.4,1.8,121,970.9,1019.7,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:35,22.6,63,15.5,95,14.7,15.5,0.4,1.8,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:38,22.5,63,15.5,95,14.7,15.5,0.0,0.0,121,971.1,1019.9,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:41,22.5,63,15.5,95,14.7,15.5,0.4,1.8,122,970.8,1019.6,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:44,22.5,63,15.5,95,14.7,15.5,0.0,0.0,121,970.9,1019.7,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:47,22.5,63,15.4,95,14.6,15.4,0.0,0.0,121,970.8,1019.6,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:50,22.5,63,15.4,95,14.6,15.4,0.0,0.0,121,971.0,1019.8,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
2022/8/1 1:53,22.5,63,15.4,95,14.6,15.4,0.0,0.0,121,971.0,1019.8,0.0,0,0.0,0.0,0.0,0.0,0.0,409.2,--
