Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2023/10/1 0:00,21.7,65,12.7,99,12.5,12.7,0.0,0.0,6,978.8,1027.6,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:03,21.7,65,12.6,99,12.4,12.6,0.0,0.0,8,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:06,21.7,65,12.8,99,12.6,12.8,0.0,0.0,7,978.7,1027.5,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:09,21.6,65,13.0,99,12.8,13.0,0.0,0.0,7,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:12,21.6,65,13.0,99,12.8,13.0,0.0,0.0,8,979.2,1028.0,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:15,21.6,65,13.0,99,12.8,13.0,0.0,0.0,15,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:18,21.6,65,12.9,99,12.7,12.9,0.0,0.0,15,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:21,21.6,65,12.9,99,12.7,12.9,0.0,0.0,15,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:24,21.6,65,12.9,99,12.7,12.9,0.0,0.0,15,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:27,21.6,65,12.9,99,12.7,12.9,0.0,0.0,17,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:30,21.6,65,12.9,99,12.7,12.9,0.0,0.0,16,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:33,21.6,65,13.0,99,12.8,13.0,0.0,0.0,16,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:36,21.6,65,13.0,99,12.8,13.0,0.0,0.0,17,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:39,21.6,65,13.0,99,12.8,13.0,0.0,0.0,15,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:42,21.6,65,13.0,99,12.8,13.0,0.0,0.0,16,978.8,1027.6,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:45,21.5,65,13.0,99,12.8,13.0,0.0,0.0,17,978.8,1027.6,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:48,21.5,65,13.0,99,12.8,13.0,0.0,0.0,16,978.8,1027.6,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:51,21.5,65,12.9,99,12.7,12.9,0.0,0.0,16,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:54,21.5,65,12.9,99,12.7,12.9,0.0,0.0,15,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 0:57,21.5,65,12.9,99,12.7,12.9,0.0,0.0,15,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:00,21.5,65,12.9,99,12.7,12.9,0.0,0.0,15,978.8,1027.6,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:03,21.5,65,12.9,99,12.7,12.9,0.0,0.0,14,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:06,21.5,65,12.9,99,12.7,12.9,0.0,0.0,13,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:09,21.5,65,12.9,99,12.7,12.9,0.0,0.0,10,978.8,1027.6,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:12,21.5,65,12.9,99,12.7,12.9,0.0,0.0,10,978.7,1027.5,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:15,21.5,65,12.8,99,12.6,12.8,0.0,0.0,11,978.7,1027.5,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:18,21.5,65,12.7,99,12.5,12.7,0.0,0.0,11,978.8,1027.6,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:21,21.4,65,12.8,99,12.6,12.8,0.0,0.0,11,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:24,21.4,65,12.7,99,12.5,12.7,0.0,0.0,11,978.8,1027.6,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:27,21.4,65,12.7,99,12.5,12.7,0.0,0.0,11,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:30,21.4,65,12.7,99,12.5,12.7,0.0,0.0,10,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:33,21.4,65,12.7,99,12.5,12.7,0.0,0.0,10,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:36,21.4,65,12.7,99,12.5,12.7,0.0,0.0,11,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:39,21.4,65,12.7,99,12.5,12.7,0.0,0.0,11,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:42,21.4,65,12.6,99,12.4,12.6,0.7,1.8,32,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:45,21.4,65,12.5,99,12.3,12.5,0.0,0.0,28,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:48,21.4,65,12.4,99,12.2,12.4,0.0,0.0,27,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:51,21.4,65,12.4,99,12.2,12.4,0.0,0.0,25,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:54,21.4,65,12.3,99,12.1,12.3,0.0,0.0,25,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 1:57,21.4,65,12.2,99,12.0,12.2,0.0,0.0,25,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:00,21.4,65,12.1,99,11.9,12.1,0.0,0.0,25,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:03,21.4,65,12.2,99,12.0,12.2,0.0,0.0,25,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:06,21.4,65,11.9,99,11.7,11.9,0.0,0.0,25,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:09,21.4,65,11.8,99,11.6,11.8,0.0,0.0,25,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:12,21.3,65,11.8,99,11.6,11.8,0.0,0.0,25,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:15,21.4,65,11.7,99,11.5,11.7,0.0,0.0,25,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:18,21.4,65,11.5,99,11.3,11.5,0.0,0.0,25,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:21,21.3,65,11.4,99,11.2,11.4,0.0,0.0,25,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:24,21.3,65,11.3,99,11.1,11.3,0.0,0.0,25,979.2,1028.0,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:27,21.3,65,11.4,99,11.2,11.4,0.0,0.0,25,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:30,21.3,65,11.5,99,11.3,11.5,0.0,0.0,26,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:33,21.3,65,11.4,99,11.2,11.4,0.0,0.0,26,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:36,21.3,65,11.4,99,11.2,11.4,0.0,0.0,26,978.7,1027.5,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:39,21.3,65,11.2,99,11.0,11.2,0.0,0.0,23,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:42,21.3,65,11.0,99,10.8,11.0,0.0,0.0,23,978.7,1027.5,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:45,21.3,65,10.9,99,10.7,10.9,0.0,0.0,23,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:48,21.3,65,10.8,99,10.6,10.8,0.0,0.0,23,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:51,21.3,65,10.7,99,10.5,10.7,0.0,0.0,23,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:54,21.3,65,10.8,99,10.6,10.8,0.0,0.0,23,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 2:57,21.3,65,10.7,99,10.5,10.7,0.0,0.0,23,978.9,1027.7,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 3:00,21.3,65,10.7,99,10.5,10.7,0.0,0.0,23,978.8,1027.6,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 3:03,21.3,65,10.5,99,10.3,10.5,0.0,0.0,23,979.0,1027.8,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 3:06,21.3,65,10.5,99,10.3,10.5,0.0,0.0,23,979.2,1028.0,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 3:09,21.3,65,10.5,99,10.3,10.5,0.0,0.0,23,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 3:12,21.3,65,10.7,99,10.5,10.7,0.0,0.0,26,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 3:15,21.3,65,10.9,99,10.7,10.9,0.0,0.0,25,979.2,1028.0,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 3:18,21.3,65,10.9,99,10.7,10.9,0.0,0.0,25,979.1,1027.9,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
2023/10/1 3:21,21.3,65,10.7,99,10.5,10.7,0.0,0.0,26,979.2,1028.0,0.0,0,0.0,0.0,0.0,0.0,0.0,985.2,--
