Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2025/6/1 0:00,22.6,60,15.6,96,15.0,15.6,0.0,0.0,270,974.2,1023.0,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:03,22.6,60,15.6,96,15.0,15.6,0.0,0.0,270,974.0,1022.8,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:06,22.6,60,15.7,96,15.1,15.7,0.0,0.0,270,974.1,1022.9,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:09,22.6,60,15.5,96,14.9,15.5,0.0,0.0,270,974.3,1023.1,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:12,22.6,60,15.4,96,14.8,15.4,0.0,0.0,270,974.1,1022.9,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:15,22.6,60,15.3,96,14.7,15.3,0.0,0.0,270,974.0,1022.8,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:18,22.6,60,15.2,96,14.6,15.2,0.0,0.0,270,974.2,1023.0,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:21,22.5,60,15.2,97,14.8,15.2,0.0,0.0,270,974.2,1023.0,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:24,22.5,60,15.0,97,14.6,15.0,0.0,0.0,270,974.0,1022.8,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:27,22.5,60,15.2,97,14.8,15.2,0.0,0.0,270,974.0,1022.8,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:30,22.5,60,15.3,97,14.9,15.3,0.0,0.0,270,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:33,22.5,60,15.3,97,14.9,15.3,0.0,0.0,270,973.9,1022.7,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
2025/6/1 0:36,22.5,60,15.3,97,14.9,15.3,0.0,0.0,270,974.1,1022.9,0.0,0,0.0,0.0,0.0,0.0,0.0,731.7,--
