Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2020/11/30 17:17,19.6,56,-2.1,96,-2.6,-2.1,0.0,0.0,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 17:22,19.6,56,-2.1,95,-2.8,-2.1,0.0,0.0,176,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 17:27,19.6,56,-2.3,96,-2.8,-2.3,0.0,0.0,176,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 17:32,19.6,56,-2.5,97,-2.9,-2.5,0.0,0.0,176,977.9,1023.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 17:37,19.7,56,-2.6,96,-3.1,-2.6,0.0,0.0,176,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 17:42,19.7,56,-2.9,97,-3.3,-2.9,0.0,0.0,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 17:47,19.7,56,-2.8,97,-3.2,-2.8,0.0,0.0,176,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 17:52,19.7,55,-2.8,97,-3.2,-2.8,0.0,0.0,176,978.2,1024.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 17:57,19.7,54,-2.8,97,-3.2,-2.8,0.0,0.0,176,978.3,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:02,19.7,55,-2.9,97,-3.3,-2.9,0.0,0.0,176,978.5,1024.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:07,19.7,55,-2.9,98,-3.2,-2.9,0.0,0.0,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:12,19.9,55,-2.6,98,-2.9,-2.6,0.0,0.0,176,978.2,1024.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:17,20.0,55,-2.6,98,-2.9,-2.6,0.0,0.0,176,978.2,1024.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:22,20.0,55,-2.6,98,-2.9,-2.6,0.0,0.0,176,978.2,1024.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:27,20.2,56,-2.9,98,-3.2,-2.9,0.0,0.0,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:32,20.3,56,-2.8,98,-3.1,-2.8,0.0,0.0,176,978.3,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:37,20.4,56,-2.5,98,-2.8,-2.5,0.0,0.0,176,978.3,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:42,20.4,56,-2.4,98,-2.7,-2.4,0.0,0.0,176,978.4,1024.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:47,20.5,56,-2.2,97,-2.6,-2.2,0.0,0.0,176,978.4,1024.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:52,20.5,56,-2.2,97,-2.6,-2.2,0.0,0.0,176,978.5,1024.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 18:57,20.5,56,-2.4,96,-2.9,-2.4,0.0,0.0,176,978.3,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:02,20.5,56,-2.5,97,-2.9,-2.5,0.0,0.0,176,978.3,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:07,20.6,56,-2.5,97,-2.9,-2.5,0.0,0.0,176,978.5,1024.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:12,20.6,56,-2.4,96,-2.9,-2.4,0.0,0.0,176,978.3,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:17,20.6,56,-2.4,97,-2.8,-2.4,0.0,0.0,176,978.4,1024.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:22,20.7,56,-2.3,97,-2.7,-2.3,0.0,0.0,176,978.4,1024.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:27,20.7,57,-2.5,96,-3.0,-2.5,0.0,0.0,176,978.3,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:32,20.8,57,-2.5,97,-2.9,-2.5,0.0,0.0,176,978.3,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:37,20.8,58,-2.7,97,-3.1,-2.7,0.0,0.0,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:42,20.8,58,-2.2,98,-2.5,-2.2,0.0,0.0,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:47,20.9,58,-2.4,97,-2.8,-2.4,0.0,0.0,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:52,20.9,59,-2.5,98,-2.8,-2.5,0.0,0.0,176,978.3,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 19:57,20.9,59,-2.7,97,-3.1,-2.7,0.0,0.0,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:02,21.0,59,-2.6,98,-2.9,-2.6,0.1,0.5,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:07,21.0,59,-2.0,97,-2.4,-2.0,0.4,0.5,176,978.4,1024.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:12,21.0,60,-1.9,96,-2.4,-1.9,0.3,0.5,176,978.2,1024.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:17,21.1,60,-1.9,95,-2.6,-1.9,0.4,0.5,176,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:22,21.1,60,-1.9,95,-2.6,-1.9,0.5,0.5,176,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:27,21.1,59,-1.9,95,-2.6,-1.9,0.0,0.0,176,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:32,21.1,59,-1.9,95,-2.6,-1.9,0.2,0.5,176,978.2,1024.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:37,21.1,59,-1.9,94,-2.8,-1.9,0.2,0.5,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:42,21.1,58,-1.8,94,-2.7,-1.8,0.3,0.5,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:47,21.1,58,-1.8,95,-2.5,-1.8,0.5,0.5,176,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:52,21.1,58,-1.8,94,-2.7,-1.8,0.5,0.5,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 20:57,21.1,58,-1.8,95,-2.5,-1.8,0.5,0.5,176,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:02,21.0,58,-1.7,94,-2.6,-1.7,0.4,0.5,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:07,21.0,58,-1.7,94,-2.6,-1.7,0.1,0.5,176,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:12,21.0,58,-1.7,94,-2.6,-1.7,0.2,0.5,176,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:17,20.9,57,-1.7,94,-2.6,-1.7,0.5,0.5,176,978.2,1024.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:22,20.8,57,-1.7,94,-2.6,-1.7,0.6,1.0,174,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:27,20.7,58,-1.7,94,-2.6,-1.7,0.1,0.5,174,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:32,20.6,58,-1.8,93,-2.8,-1.8,0.5,0.5,174,977.9,1023.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:37,20.5,58,-1.8,94,-2.7,-1.8,0.3,0.5,174,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:42,20.4,58,-1.8,94,-2.7,-1.8,0.0,0.0,174,978.1,1024.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:47,20.3,58,-1.8,94,-2.7,-1.8,0.0,0.0,174,978.3,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:52,20.2,58,-1.8,93,-2.8,-1.8,0.0,0.0,174,978.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 21:57,20.2,58,-1.8,94,-2.7,-1.8,0.0,0.0,174,977.9,1023.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:02,20.2,58,-1.8,94,-2.7,-1.8,0.0,0.0,174,977.9,1023.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:07,20.2,58,-1.8,94,-2.7,-1.8,0.0,0.0,174,977.9,1023.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:12,20.2,58,-1.8,94,-2.7,-1.8,0.0,0.0,174,977.9,1023.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:17,20.2,59,-1.8,94,-2.7,-1.8,0.0,0.0,174,977.8,1023.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:22,20.3,59,-1.8,94,-2.7,-1.8,0.0,0.0,174,977.7,1023.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:27,20.3,59,-1.8,94,-2.7,-1.8,0.0,0.0,174,977.9,1023.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:32,20.4,58,-1.9,94,-2.8,-1.9,0.0,0.0,174,977.6,1023.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:37,20.4,58,-1.9,94,-2.8,-1.9,0.0,0.0,174,977.8,1023.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:42,20.4,58,-1.9,95,-2.6,-1.9,0.0,0.0,174,977.6,1023.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:47,20.5,58,-1.9,95,-2.6,-1.9,0.0,0.0,174,977.5,1023.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:52,20.4,58,-1.9,95,-2.6,-1.9,0.0,0.0,174,977.6,1023.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 22:57,20.4,58,-1.9,95,-2.6,-1.9,0.0,0.0,174,977.5,1023.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:02,20.4,58,-1.9,95,-2.6,-1.9,0.0,0.0,174,977.6,1023.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:07,20.4,58,-1.9,95,-2.6,-1.9,0.0,0.0,174,977.5,1023.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:12,20.3,58,-1.9,95,-2.6,-1.9,0.0,0.0,174,977.5,1023.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:17,20.3,58,-1.9,95,-2.6,-1.9,0.0,0.0,174,977.3,1023.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:22,20.2,58,-1.7,95,-2.4,-1.7,0.0,0.0,174,977.3,1023.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:27,20.2,57,-1.8,95,-2.5,-1.8,0.0,0.0,174,977.4,1023.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:32,20.1,57,-1.7,95,-2.4,-1.7,0.0,0.0,174,977.4,1023.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:37,20.0,57,-1.7,95,-2.4,-1.7,0.0,0.0,174,977.2,1023.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:42,20.0,57,-1.7,95,-2.4,-1.7,0.0,0.0,174,977.4,1023.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:47,19.9,57,-1.6,96,-2.1,-1.6,0.0,0.0,174,977.2,1023.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:52,19.8,57,-1.5,94,-2.4,-1.5,0.0,0.0,174,977.2,1023.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
2020/11/30 23:57,19.7,57,-1.4,95,-2.1,-1.4,0.1,0.5,174,977.2,1023.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,--
