Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2025/5/1 0:00,21.4,59,10.2,94,9.2,10.2,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:03,21.4,60,10.0,95,9.2,10.0,0.0,0.0,150,975.7,1024.5,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:06,21.4,59,10.1,95,9.3,10.1,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:09,21.3,59,10.2,96,9.6,10.2,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:12,21.3,60,10.1,96,9.5,10.1,0.0,0.0,150,975.7,1024.5,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:15,21.3,60,10.0,96,9.5,10.0,0.0,0.0,150,975.9,1024.7,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:18,21.3,60,10.0,96,9.5,10.0,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:21,21.4,60,9.8,95,9.0,9.8,0.0,0.0,150,975.9,1024.7,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:24,21.3,60,9.6,96,9.1,9.6,0.0,0.0,150,975.9,1024.7,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:27,21.3,60,9.5,96,9.0,9.5,0.0,0.0,150,976.0,1024.8,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:30,21.3,60,9.4,96,8.9,9.4,0.0,0.0,150,975.9,1024.7,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:33,21.3,60,9.3,96,8.8,9.3,0.0,0.0,150,975.9,1024.7,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:36,21.3,60,9.3,96,8.8,9.3,0.0,0.0,150,976.1,1024.9,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:39,21.3,60,9.1,96,8.6,9.1,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:42,21.3,60,9.3,96,8.8,9.3,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:45,21.3,60,9.4,96,8.9,9.4,0.0,0.0,150,975.9,1024.7,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:48,21.2,60,9.3,96,8.8,9.3,0.0,0.0,150,976.0,1024.8,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:51,21.3,60,9.2,96,8.7,9.2,0.0,0.0,150,975.9,1024.7,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:54,21.2,60,9.2,96,8.7,9.2,0.0,0.0,150,975.9,1024.7,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 0:57,21.2,60,9.1,97,8.7,9.1,0.0,0.0,150,975.7,1024.5,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:00,21.2,60,8.9,97,8.5,8.9,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:03,21.2,60,8.8,97,8.4,8.8,0.0,0.0,150,975.7,1024.5,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:06,21.2,60,8.9,97,8.5,8.9,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:09,21.2,60,8.8,97,8.4,8.8,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:12,21.2,60,8.7,97,8.3,8.7,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:15,21.2,60,8.6,97,8.2,8.6,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:18,21.2,60,8.6,98,8.3,8.6,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:21,21.2,60,8.8,98,8.5,8.8,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:24,21.2,60,8.6,98,8.3,8.6,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:27,21.2,60,8.8,98,8.5,8.8,0.0,0.0,150,975.7,1024.5,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:30,21.2,60,8.9,98,8.6,8.9,0.0,0.0,150,975.5,1024.3,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:33,21.2,60,8.7,98,8.4,8.7,0.0,0.0,150,975.7,1024.5,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:36,21.1,60,8.6,98,8.3,8.6,0.0,0.0,150,975.6,1024.4,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:39,21.2,60,8.5,98,8.2,8.5,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:42,21.1,60,8.4,98,8.1,8.4,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:45,21.1,60,8.5,98,8.2,8.5,0.0,0.0,150,975.8,1024.6,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
2025/5/1 1:48,21.1,60,8.5,98,8.2,8.5,0.0,0.0,150,975.9,1024.7,0.0,0,0.0,0.0,0.0,0.0,0.0,676.3,--
