Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2023/11/1 0:00,22.0,67,5.1,99,4.9,5.1,0.0,0.0,28,968.6,1017.4,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:02,22.0,67,5.1,99,4.9,5.1,0.0,0.0,30,968.6,1017.4,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:05,22.0,67,5.1,99,4.9,5.1,0.4,1.8,33,968.7,1017.5,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:08,21.9,67,5.1,99,4.9,5.1,0.7,1.8,32,968.6,1017.4,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:11,21.9,67,5.2,99,5.0,5.2,0.4,1.8,32,968.9,1017.7,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:14,21.8,67,5.2,99,5.0,5.2,0.4,1.8,37,968.7,1017.5,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:17,21.8,67,5.3,99,5.1,5.3,1.1,1.8,38,968.9,1017.7,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:20,21.8,67,5.3,99,5.1,5.3,0.4,1.8,62,968.8,1017.6,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:23,21.8,67,5.3,99,5.1,5.3,0.4,1.8,34,968.9,1017.7,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:26,21.7,67,5.3,99,5.1,5.3,2.2,3.6,69,968.9,1017.7,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:29,21.7,67,5.3,99,5.1,5.3,0.7,1.8,35,968.9,1017.7,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:32,21.7,67,5.3,99,5.1,5.3,0.0,0.0,31,969.0,1017.8,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:35,21.7,67,5.3,99,5.1,5.3,0.0,0.0,35,968.8,1017.6,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
2023/11/1 0:38,21.7,67,5.4,99,5.2,5.4,0.0,0.0,31,969.0,1017.8,0.0,0,0.0,44.7,0.0,44.7,0.0,1124.7,--
