Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2025/3/1 0:00,20.6,60,1.7,99,1.5,1.7,0.0,0.0,26,976.6,1025.4,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
2025/3/1 0:01,20.6,60,1.7,99,1.5,1.7,0.0,0.0,26,976.6,1025.4,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
2025/3/1 0:04,20.6,60,1.8,99,1.6,1.8,0.0,0.0,26,976.7,1025.5,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
2025/3/1 0:07,20.5,60,1.8,99,1.6,1.8,0.0,0.0,26,976.6,1025.4,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
2025/3/1 0:10,20.5,60,1.8,99,1.6,1.8,0.0,0.0,26,976.6,1025.4,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
2025/3/1 0:13,20.5,60,1.7,99,1.5,1.7,0.0,0.0,26,976.6,1025.4,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
2025/3/1 0:16,20.4,60,1.7,99,1.5,1.7,0.0,0.0,26,976.8,1025.6,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
2025/3/1 0:19,20.4,60,1.6,99,1.4,1.6,0.0,0.0,26,976.7,1025.5,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
2025/3/1 0:22,20.3,60,1.5,99,1.3,1.5,0.0,0.0,26,976.6,1025.4,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
2025/3/1 0:25,20.3,60,1.5,99,1.3,1.5,0.0,0.0,26,976.8,1025.6,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
2025/3/1 0:28,20.2,60,1.5,99,1.3,1.5,0.0,0.0,25,976.8,1025.6,0.0,0,0.0,0.0,0.0,14.2,0.0,562.5,--
