Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2022/6/1 0:00,21.2,61,12.8,92,11.6,12.8,0.0,0.0,161,966.8,1015.6,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:02,21.1,61,12.9,92,11.7,12.9,0.4,1.8,161,967.0,1015.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:05,21.1,61,12.7,92,11.5,12.7,0.0,0.0,161,967.0,1015.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:08,21.1,61,12.6,92,11.4,12.6,0.0,0.0,161,967.0,1015.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:11,21.1,61,12.5,93,11.4,12.5,1.8,1.8,161,966.9,1015.7,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:14,21.1,61,12.6,93,11.5,12.6,0.0,0.0,161,966.8,1015.6,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:17,21.1,61,12.5,93,11.4,12.5,0.0,0.0,161,967.1,1015.9,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:20,21.1,61,12.4,93,11.3,12.4,0.0,0.0,161,967.0,1015.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:23,21.1,61,12.4,93,11.3,12.4,0.0,0.0,161,966.9,1015.7,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:26,21.1,61,12.5,93,11.4,12.5,0.0,0.0,161,967.0,1015.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:29,21.1,61,12.4,93,11.3,12.4,0.0,0.0,161,967.0,1015.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:32,21.1,61,12.4,93,11.3,12.4,0.0,0.0,161,966.8,1015.6,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:35,21.1,61,12.3,93,11.2,12.3,0.0,0.0,161,967.0,1015.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:38,21.1,61,12.3,94,11.3,12.3,1.4,1.8,161,967.1,1015.9,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:41,21.1,61,12.3,93,11.2,12.3,1.4,1.8,166,966.9,1015.7,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:44,21.1,61,11.9,93,10.8,11.9,0.0,0.0,168,967.0,1015.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:47,21.0,61,12.1,94,11.1,12.1,0.7,1.8,168,967.3,1016.1,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:50,21.0,61,12.2,93,11.1,12.2,1.8,1.8,175,967.2,1016.0,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:53,21.0,61,12.1,93,11.0,12.1,0.4,1.8,169,967.0,1015.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:56,21.1,61,12.2,93,11.1,12.2,0.0,0.0,169,967.3,1016.1,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 0:59,21.0,61,12.3,92,11.1,12.3,0.0,0.0,169,967.4,1016.2,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:02,21.0,61,12.4,92,11.2,12.4,0.0,0.0,169,967.2,1016.0,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:05,21.0,61,12.4,91,11.0,12.4,1.4,1.8,169,967.3,1016.1,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:08,21.0,61,12.4,91,11.0,12.4,1.1,1.8,169,967.3,1016.1,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:11,21.0,61,12.5,91,11.1,12.5,0.4,1.8,169,967.2,1016.0,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:14,21.0,61,12.4,91,11.0,12.4,0.0,0.0,169,967.3,1016.1,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:17,21.0,61,12.4,91,11.0,12.4,0.4,1.8,168,967.3,1016.1,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:20,21.0,61,12.2,91,10.8,12.2,0.4,1.8,101,967.4,1016.2,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:23,21.0,61,12.0,92,10.8,12.0,0.4,1.8,95,967.4,1016.2,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:26,21.0,61,11.9,92,10.7,11.9,0.0,0.0,95,967.5,1016.3,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:29,21.0,61,11.8,92,10.6,11.8,0.4,1.8,97,967.3,1016.1,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:32,21.0,61,11.8,93,10.7,11.8,0.0,0.0,108,967.6,1016.4,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:35,21.0,61,11.7,93,10.6,11.7,0.0,0.0,108,967.5,1016.3,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:38,21.0,61,11.6,93,10.5,11.6,1.4,1.8,108,967.5,1016.3,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:41,21.0,61,11.6,93,10.5,11.6,0.4,1.8,107,967.6,1016.4,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:44,21.0,61,11.5,93,10.4,11.5,1.4,1.8,87,967.4,1016.2,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:47,20.9,61,11.6,94,10.6,11.6,1.1,1.8,73,967.7,1016.5,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:50,21.0,61,11.6,94,10.6,11.6,1.4,1.8,1,967.8,1016.6,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:53,20.9,61,11.8,94,10.8,11.8,2.5,3.6,198,967.8,1016.6,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:56,20.9,61,11.6,94,10.6,11.6,1.8,1.8,170,967.8,1016.6,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 1:59,20.9,61,11.7,94,10.7,11.7,0.4,1.8,159,967.8,1016.6,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 2:02,20.9,61,11.7,94,10.7,11.7,0.0,0.0,114,968.1,1016.9,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 2:05,20.9,61,11.8,94,10.8,11.8,0.0,0.0,114,968.0,1016.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 2:08,20.9,61,11.8,94,10.8,11.8,0.0,0.0,114,968.0,1016.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 2:11,20.9,61,11.6,94,10.6,11.6,0.0,0.0,120,968.0,1016.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 2:14,20.9,61,11.6,94,10.6,11.6,0.0,0.0,119,968.0,1016.8,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 2:17,20.9,61,11.6,94,10.6,11.6,0.7,1.8,71,968.3,1017.1,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 2:20,20.9,61,11.7,94,10.7,11.7,0.0,0.0,69,968.3,1017.1,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
2022/6/1 2:23,20.9,61,11.7,94,10.7,11.7,1.1,1.8,69,968.3,1017.1,0.0,0,0.0,0.0,0.0,8.1,0.0,228.4,--
