Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2022/9/1 0:00,23.7,65,15.0,98,14.7,15.0,0.0,0.0,135,971.5,1020.3,0.0,0,2.6,30.3,0.0,30.3,0.0,477.0,--
2022/9/1 0:03,23.7,65,15.0,98,14.7,15.0,0.0,0.0,135,971.4,1020.2,0.0,0,2.5,30.5,0.2,30.5,0.2,477.2,--
2022/9/1 0:06,23.7,65,15.0,98,14.7,15.0,0.0,0.0,135,971.7,1020.5,0.0,0,2.5,30.5,0.2,30.5,0.2,477.2,--
2022/9/1 0:09,23.7,65,15.0,98,14.7,15.0,0.0,0.0,135,971.4,1020.2,0.0,0,2.8,30.8,0.5,30.8,0.5,477.5,--
2022/9/1 0:12,23.7,64,15.0,98,14.7,15.0,0.4,1.8,135,971.4,1020.2,0.0,0,2.8,30.8,0.5,30.8,0.5,477.5,--
2022/9/1 0:15,23.7,65,15.0,98,14.7,15.0,0.0,0.0,135,971.6,1020.4,0.0,0,3.0,31.0,0.7,31.0,0.7,477.7,--
2022/9/1 0:18,23.7,64,14.9,98,14.6,14.9,0.0,0.0,135,971.4,1020.2,0.0,0,2.8,31.0,0.7,31.0,0.7,477.7,--
2022/9/1 0:21,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.4,1020.2,0.0,0,3.1,31.3,1.0,31.3,1.0,478.0,--
2022/9/1 0:24,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.4,1020.2,0.0,0,2.8,31.3,1.0,31.3,1.0,478.0,--
2022/9/1 0:27,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.5,1020.3,0.0,0,3.0,31.5,1.2,31.5,1.2,478.2,--
2022/9/1 0:30,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.4,1020.2,0.0,0,2.8,31.5,1.2,31.5,1.2,478.2,--
2022/9/1 0:33,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.5,1020.3,0.0,0,2.8,31.8,1.5,31.8,1.5,478.5,--
2022/9/1 0:36,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.6,1020.4,0.0,0,2.8,31.8,1.5,31.8,1.5,478.5,--
2022/9/1 0:39,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.4,1020.2,0.0,0,2.3,31.8,1.5,31.8,1.5,478.5,--
2022/9/1 0:42,23.7,65,14.8,98,14.5,14.8,0.0,0.0,135,971.5,1020.3,0.0,0,2.3,31.8,1.5,31.8,1.5,478.5,--
2022/9/1 0:45,23.7,65,14.8,98,14.5,14.8,0.0,0.0,135,971.4,1020.2,0.0,0,2.0,31.8,1.5,31.8,1.5,478.5,--
2022/9/1 0:48,23.7,65,14.8,98,14.5,14.8,0.0,0.0,135,971.4,1020.2,0.0,0,1.8,31.8,1.5,31.8,1.5,478.5,--
2022/9/1 0:51,23.7,65,14.8,98,14.5,14.8,0.0,0.0,135,971.5,1020.3,0.0,0,2.1,32.1,1.8,32.1,1.8,478.8,--
2022/9/1 0:54,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.4,1020.2,0.0,0,2.1,32.1,1.8,32.1,1.8,478.8,--
2022/9/1 0:57,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.6,1020.4,0.0,0,2.1,32.1,1.8,32.1,1.8,478.8,--
2022/9/1 1:00,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.3,1020.1,0.0,0,1.6,32.1,1.8,32.1,1.8,478.8,--
2022/9/1 1:03,23.6,65,14.9,98,14.6,14.9,0.0,0.0,135,971.3,1020.1,0.0,0,1.6,32.1,1.8,32.1,1.8,478.8,--
2022/9/1 1:06,23.7,65,14.9,98,14.6,14.9,0.0,0.0,135,971.4,1020.2,0.0,0,1.6,32.1,1.8,32.1,1.8,478.8,--
2022/9/1 1:09,23.6,65,14.9,98,14.6,14.9,0.0,0.0,135,971.3,1020.1,0.0,0,1.3,32.1,1.8,32.1,1.8,478.8,--
2022/9/1 1:12,23.6,65,14.9,98,14.6,14.9,0.0,0.0,135,971.4,1020.2,0.0,0,1.3,32.1,1.8,32.1,1.8,478.8,--
