Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2022/10/1 0:00,20.9,67,12.5,98,12.2,12.5,0.0,0.0,114,967.6,1016.4,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:03,20.9,67,12.5,98,12.2,12.5,0.0,0.0,114,967.5,1016.3,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:06,20.9,67,12.5,98,12.2,12.5,0.0,0.0,114,967.6,1016.4,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:09,20.9,67,12.6,98,12.3,12.6,0.0,0.0,114,967.7,1016.5,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:12,20.9,67,12.6,98,12.3,12.6,0.0,0.0,114,967.8,1016.6,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:15,20.8,67,12.6,98,12.3,12.6,0.0,0.0,114,967.5,1016.3,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:18,20.9,67,12.5,98,12.2,12.5,0.0,0.0,114,967.7,1016.5,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:21,20.8,67,12.5,98,12.2,12.5,0.0,0.0,114,967.8,1016.6,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:24,20.8,67,12.5,98,12.2,12.5,0.0,0.0,114,967.6,1016.4,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:27,20.8,67,12.5,98,12.2,12.5,0.0,0.0,114,967.7,1016.5,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:30,20.8,67,12.5,98,12.2,12.5,0.0,0.0,114,967.7,1016.5,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:33,20.8,67,12.5,98,12.2,12.5,0.0,0.0,114,967.8,1016.6,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:36,20.8,67,12.6,98,12.3,12.6,0.0,0.0,114,967.4,1016.2,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:39,20.8,67,12.5,98,12.2,12.5,0.0,0.0,114,967.7,1016.5,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:42,20.7,67,12.5,98,12.2,12.5,0.0,0.0,114,967.6,1016.4,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:45,20.7,67,12.5,98,12.2,12.5,1.8,1.8,115,967.6,1016.4,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:48,20.8,67,12.5,98,12.2,12.5,0.4,1.8,115,967.6,1016.4,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:51,20.7,67,12.5,98,12.2,12.5,0.0,0.0,114,967.5,1016.3,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:54,20.7,67,12.5,98,12.2,12.5,0.0,0.0,115,967.5,1016.3,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 0:57,20.7,67,12.5,98,12.2,12.5,0.0,0.0,115,967.5,1016.3,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 1:00,20.7,67,12.5,98,12.2,12.5,0.0,0.0,115,967.4,1016.2,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 1:03,20.7,67,12.5,98,12.2,12.5,0.0,0.0,115,967.3,1016.1,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 1:06,20.6,67,12.5,98,12.2,12.5,0.0,0.0,115,967.3,1016.1,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 1:09,20.7,67,12.5,98,12.2,12.5,0.0,0.0,115,967.3,1016.1,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 1:12,20.6,67,12.5,98,12.2,12.5,0.0,0.0,115,967.3,1016.1,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 1:15,20.6,67,12.5,98,12.2,12.5,0.0,0.0,114,967.2,1016.0,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 1:18,20.6,67,12.6,98,12.3,12.6,0.0,0.0,115,967.2,1016.0,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 1:21,20.6,67,12.5,98,12.2,12.5,0.0,0.0,115,967.4,1016.2,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 1:24,20.6,67,12.5,98,12.2,12.5,0.0,0.0,115,967.2,1016.0,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
2022/10/1 1:27,20.6,67,12.5,98,12.2,12.5,0.0,0.0,115,967.3,1016.1,0.0,0,0.0,23.4,0.0,44.4,0.0,625.3,--
