Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2021/6/1 0:00,20.1,67,8.9,84,6.3,8.9,0.0,0.0,251,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:01,20.1,67,8.9,84,6.3,8.9,0.0,0.0,251,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:04,20.2,67,8.9,88,7.0,8.9,0.0,0.0,250,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:07,20.1,67,8.9,88,7.0,8.9,0.0,0.0,250,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:10,20.1,67,8.8,88,6.9,8.8,0.4,1.8,250,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:13,20.1,67,8.7,89,7.0,8.7,0.0,0.0,250,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:16,20.1,67,8.7,88,6.8,8.7,0.0,0.0,250,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:19,20.1,67,8.6,89,6.9,8.6,0.0,0.0,250,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:22,20.1,67,8.4,89,6.7,8.4,0.0,0.0,250,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:25,20.1,67,8.3,89,6.6,8.3,0.0,0.0,250,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:28,20.1,67,8.2,89,6.5,8.2,1.1,1.8,250,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:31,20.1,67,8.0,89,6.3,8.0,1.1,1.8,251,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:34,20.1,67,8.0,89,6.3,8.0,1.8,1.8,253,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:37,20.1,67,8.2,87,6.2,8.2,0.4,1.8,252,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:40,20.1,67,8.1,87,6.1,8.1,0.0,0.0,252,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:43,20.1,67,8.0,87,6.0,8.0,0.0,0.0,252,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:46,20.1,67,8.0,88,6.1,8.0,0.0,0.0,251,973.8,1022.6,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:49,20.0,67,8.0,87,6.0,8.0,0.0,0.0,251,973.9,1022.7,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:52,20.0,67,8.0,87,6.0,8.0,0.0,0.0,251,973.8,1022.6,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:55,20.1,67,7.8,88,5.9,7.8,0.0,0.0,251,973.8,1022.6,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 0:58,20.0,67,7.7,88,5.8,7.7,0.0,0.0,251,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:01,20.0,67,7.8,90,6.3,7.8,3.2,3.6,147,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:04,20.0,67,7.8,91,6.5,7.8,0.0,0.0,164,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:07,20.0,67,7.7,90,6.2,7.7,0.0,0.0,164,973.9,1022.7,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:10,20.0,67,7.5,90,6.0,7.5,0.0,0.0,164,973.9,1022.7,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:13,20.0,67,7.5,91,6.2,7.5,0.0,0.0,164,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:16,20.0,67,7.3,91,6.0,7.3,0.0,0.0,164,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:19,20.0,67,7.2,91,5.9,7.2,0.0,0.0,164,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:22,20.0,67,7.2,91,5.9,7.2,0.0,0.0,164,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:25,20.0,67,7.1,91,5.8,7.1,0.0,0.0,163,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:28,20.0,67,7.1,92,5.9,7.1,3.2,3.6,145,973.8,1022.6,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:31,20.0,67,7.1,91,5.8,7.1,1.8,1.8,150,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:34,20.0,67,7.2,91,5.9,7.2,0.0,0.0,151,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:37,20.0,67,7.0,92,5.8,7.0,0.0,0.0,151,973.5,1022.3,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:40,20.0,67,7.0,92,5.8,7.0,0.0,0.0,151,973.5,1022.3,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:43,20.0,67,6.7,92,5.5,6.7,0.0,0.0,151,973.8,1022.6,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:46,20.0,67,6.7,92,5.5,6.7,0.0,0.0,151,973.4,1022.2,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:49,20.0,67,6.6,92,5.4,6.6,0.0,0.0,151,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:52,19.9,67,6.5,92,5.3,6.5,0.0,0.0,151,973.5,1022.3,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:55,20.0,67,6.5,93,5.4,6.5,0.0,0.0,151,973.5,1022.3,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 1:58,20.0,67,6.6,93,5.5,6.6,0.0,0.0,150,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:01,20.0,67,6.4,93,5.3,6.4,0.0,0.0,150,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:04,20.0,67,6.3,93,5.2,6.3,0.0,0.0,151,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:07,20.0,67,6.1,93,5.0,6.1,0.0,0.0,151,973.5,1022.3,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:10,19.9,67,6.1,93,5.0,6.1,0.0,0.0,151,973.5,1022.3,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:13,19.9,67,6.2,93,5.1,6.2,0.0,0.0,151,973.5,1022.3,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:16,19.9,67,6.0,93,4.9,6.0,0.0,0.0,151,973.5,1022.3,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:19,19.9,67,6.0,93,4.9,6.0,0.0,0.0,151,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:22,19.9,67,6.2,94,5.2,6.2,0.0,0.0,151,973.8,1022.6,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:25,19.9,67,5.9,93,4.8,5.9,0.0,0.0,151,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:28,19.9,67,5.7,94,4.7,5.7,0.0,0.0,151,973.8,1022.6,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:31,19.9,67,6.0,94,5.0,6.0,0.0,0.0,151,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:34,19.9,67,6.1,94,5.1,6.1,0.0,0.0,151,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:37,19.9,67,5.9,94,4.9,5.9,0.0,0.0,151,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:40,19.9,67,5.7,94,4.7,5.7,0.0,0.0,151,973.7,1022.5,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:43,19.9,67,5.6,94,4.6,5.6,0.0,0.0,151,973.5,1022.3,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
2021/6/1 2:46,19.9,67,5.8,95,5.0,5.8,0.0,0.0,151,973.6,1022.4,0.0,0,0.0,0.0,0.0,0.3,0.0,235.0,--
