Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2023/7/1 0:00,23.4,64,19.3,86,16.9,19.3,0.0,0.0,24,963.6,1012.4,0.0,0,0.0,0.0,0.0,17.5,0.0,396.1,--
2023/7/1 0:02,23.5,64,19.3,84,16.5,19.3,0.0,0.0,25,963.7,1012.5,0.0,0,0.0,0.0,0.0,17.5,0.0,396.1,--
2023/7/1 0:05,23.5,64,19.5,85,16.9,19.5,0.0,0.0,25,963.4,1012.2,0.0,0,0.0,0.0,0.0,17.5,0.0,396.1,--
2023/7/1 0:08,23.4,64,19.5,88,17.4,19.5,1.4,1.8,61,963.7,1012.5,0.0,0,0.0,0.0,0.0,17.5,0.0,396.1,--
2023/7/1 0:11,23.4,64,19.3,87,17.1,19.3,0.4,1.8,66,963.5,1012.3,0.0,0,0.0,0.0,0.0,17.5,0.0,396.1,--
2023/7/1 0:14,23.4,64,19.3,87,17.1,19.3,2.2,3.6,76,963.7,1012.5,0.0,0,0.0,0.0,0.0,17.5,0.0,396.1,--
2023/7/1 0:17,23.4,64,19.3,87,17.1,19.3,2.2,3.6,76,963.7,1012.5,0.0,0,0.0,0.0,0.0,17.5,0.0,396.1,--
2023/7/1 0:20,23.4,64,19.3,87,17.1,19.3,2.2,3.6,76,963.4,1012.2,0.0,0,0.0,0.0,0.0,17.5,0.0,396.1,--
2023/7/1 0:23,23.4,64,19.3,87,17.1,19.3,2.2,3.6,76,963.6,1012.4,0.0,0,0.0,0.0,0.0,17.5,0.0,396.1,--
2023/7/1 0:26,23.4,64,19.3,87,17.1,19.3,2.2,3.6,76,963.7,1012.5,0.0,0,0.0,0.0,0.0,17.5,0.0,396.1,--
