Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2023/8/1 0:00,23.8,69,16.4,99,16.2,16.4,0.0,0.0,16,966.0,1014.8,0.0,0,0.0,17.7,0.0,16.7,0.0,677.5,--
2023/8/1 0:01,23.8,69,16.4,99,16.2,16.4,0.0,0.0,16,966.0,1014.8,0.0,0,0.0,17.7,0.0,16.7,0.0,677.5,--
2023/8/1 0:04,23.8,69,16.5,99,16.3,16.5,0.0,0.0,36,965.9,1014.7,0.0,0,0.0,17.7,0.0,16.7,0.0,677.5,--
2023/8/1 0:07,23.8,69,16.4,99,16.2,16.4,0.0,0.0,35,965.9,1014.7,0.0,0,0.0,17.7,0.0,16.7,0.0,677.5,--
2023/8/1 0:10,23.8,69,16.3,99,16.1,16.3,0.0,0.0,35,965.9,1014.7,0.0,0,0.0,17.7,0.0,16.7,0.0,677.5,--
2023/8/1 0:13,23.8,69,16.3,99,16.1,16.3,0.0,0.0,35,966.0,1014.8,0.0,0,0.0,17.7,0.0,16.7,0.0,677.5,--
2023/8/1 0:16,23.8,69,16.2,99,16.0,16.2,0.0,0.0,35,966.0,1014.8,0.0,0,0.0,17.7,0.0,16.7,0.0,677.5,--
2023/8/1 0:19,23.8,69,16.2,99,16.0,16.2,0.0,0.0,35,965.9,1014.7,0.0,0,0.0,17.7,0.0,16.7,0.0,677.5,--
2023/8/1 0:22,23.8,69,16.2,99,16.0,16.2,0.0,0.0,35,965.9,1014.7,0.0,0,0.0,17.7,0.0,16.7,0.0,677.5,--
2023/8/1 0:25,23.8,69,16.2,99,16.0,16.2,0.0,0.0,35,965.8,1014.6,0.0,0,0.0,17.7,0.0,16.7,0.0,677.5,--
