Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2021/10/1 0:00,21.0,66,9.6,93,8.5,9.6,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:01,21.0,66,9.5,93,8.4,9.5,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:04,21.0,66,9.8,94,8.8,9.8,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:07,20.9,66,9.7,93,8.6,9.7,1.1,1.8,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:10,20.9,66,9.3,94,8.3,9.3,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:13,20.9,66,9.2,94,8.2,9.2,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:16,20.9,66,9.3,94,8.3,9.3,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:19,20.9,66,8.8,94,7.8,8.8,0.4,1.8,303,981.2,1030.0,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:22,20.9,66,8.7,94,7.7,8.7,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:25,20.9,66,8.5,94,7.5,8.5,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:28,20.9,66,8.4,94,7.4,8.4,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:31,20.9,66,8.7,95,7.9,8.7,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:34,20.9,66,8.7,94,7.7,8.7,1.8,1.8,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:37,20.9,66,8.3,94,7.3,8.3,0.0,0.0,303,981.2,1030.0,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:40,20.9,66,8.2,95,7.4,8.2,1.1,1.8,303,981.5,1030.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:43,20.9,66,8.2,95,7.4,8.2,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:46,20.9,66,8.2,95,7.4,8.2,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:49,20.9,66,8.2,95,7.4,8.2,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:52,20.9,66,8.1,95,7.3,8.1,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:55,20.9,66,7.9,95,7.1,7.9,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 0:58,20.8,66,8.0,95,7.2,8.0,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:01,20.8,66,7.9,95,7.1,7.9,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:04,20.8,66,8.1,95,7.3,8.1,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:07,20.8,66,7.7,95,6.9,7.7,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:10,20.8,66,7.7,95,6.9,7.7,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:13,20.8,66,7.8,95,7.0,7.8,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:16,20.8,66,7.4,95,6.6,7.4,0.0,0.0,303,981.2,1030.0,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:19,20.8,66,7.4,95,6.6,7.4,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:22,20.8,66,7.3,95,6.5,7.3,0.4,1.8,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:25,20.8,66,7.3,95,6.5,7.3,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:28,20.8,66,7.2,95,6.4,7.2,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:31,20.8,66,7.1,95,6.3,7.1,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:34,20.8,66,7.1,95,6.3,7.1,0.0,0.0,303,981.6,1030.4,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:37,20.8,66,7.0,96,6.5,7.0,0.4,1.8,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:40,20.8,66,7.1,96,6.6,7.1,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:43,20.8,66,7.2,96,6.7,7.2,0.0,0.0,303,981.5,1030.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:46,20.7,66,7.2,96,6.7,7.2,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:49,20.8,66,7.0,96,6.5,7.0,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:52,20.7,66,6.8,96,6.3,6.8,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:55,20.7,66,6.8,96,6.3,6.8,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 1:58,20.7,66,6.7,96,6.2,6.7,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:01,20.7,66,7.1,96,6.6,7.1,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:04,20.7,66,7.0,96,6.5,7.0,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:07,20.7,66,6.8,96,6.3,6.8,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:10,20.7,66,6.6,96,6.1,6.6,0.0,0.0,303,981.5,1030.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:13,20.7,66,6.8,96,6.3,6.8,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:16,20.7,66,6.7,96,6.2,6.7,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:19,20.7,66,6.5,96,6.0,6.5,0.0,0.0,303,981.1,1029.9,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:22,20.7,66,6.4,96,5.9,6.4,0.0,0.0,303,981.1,1029.9,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:25,20.7,66,6.5,96,6.0,6.5,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:28,20.7,66,6.2,96,5.7,6.2,0.0,0.0,303,981.4,1030.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:31,20.7,66,6.2,96,5.7,6.2,0.0,0.0,303,981.2,1030.0,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:34,20.7,66,6.1,96,5.6,6.1,0.0,0.0,303,981.1,1029.9,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:37,20.7,66,6.1,96,5.6,6.1,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:40,20.7,66,6.0,96,5.5,6.0,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:43,20.7,66,6.1,96,5.6,6.1,0.0,0.0,303,981.2,1030.0,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:46,20.6,66,6.1,96,5.6,6.1,0.0,0.0,303,981.0,1029.8,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:49,20.6,66,6.1,96,5.6,6.1,0.0,0.0,303,981.0,1029.8,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:52,20.6,66,6.0,96,5.5,6.0,0.0,0.0,303,981.1,1029.9,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:55,20.6,66,5.9,96,5.4,5.9,0.0,0.0,303,981.0,1029.8,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 2:58,20.6,66,5.8,96,5.3,5.8,0.0,0.0,303,981.3,1030.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:01,20.6,66,5.8,96,5.3,5.8,0.0,0.0,303,981.1,1029.9,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:04,20.6,66,5.7,96,5.2,5.7,0.0,0.0,303,981.2,1030.0,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:07,20.6,66,5.6,96,5.1,5.6,0.0,0.0,303,981.0,1029.8,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:10,20.6,66,5.6,96,5.1,5.6,0.0,0.0,303,981.0,1029.8,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:13,20.6,66,5.6,96,5.1,5.6,0.0,0.0,303,980.9,1029.7,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:16,20.6,66,5.6,96,5.1,5.6,0.0,0.0,303,980.8,1029.6,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:19,20.6,66,5.7,96,5.2,5.7,0.0,0.0,303,981.1,1029.9,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:22,20.6,66,5.9,96,5.4,5.9,0.0,0.0,303,980.8,1029.6,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:25,20.6,66,5.7,96,5.2,5.7,0.0,0.0,303,980.9,1029.7,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:28,20.6,66,5.9,97,5.5,5.9,1.1,1.8,303,980.9,1029.7,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:31,20.6,66,5.9,96,5.4,5.9,0.0,0.0,303,980.6,1029.4,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:34,20.6,66,5.9,97,5.5,5.9,0.0,0.0,303,980.7,1029.5,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:37,20.6,66,6.2,97,5.8,6.2,0.0,0.0,303,980.9,1029.7,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:40,20.6,66,6.2,97,5.8,6.2,0.0,0.0,303,980.9,1029.7,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:43,20.6,66,6.2,97,5.8,6.2,0.0,0.0,303,980.8,1029.6,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:46,20.6,66,6.1,97,5.7,6.1,0.0,0.0,303,980.8,1029.6,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:49,20.6,66,6.1,97,5.7,6.1,0.0,0.0,303,980.8,1029.6,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:52,20.5,66,6.0,96,5.5,6.0,0.0,0.0,303,980.9,1029.7,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:55,20.5,66,6.1,97,5.7,6.1,0.0,0.0,303,980.7,1029.5,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 3:58,20.5,66,6.0,96,5.5,6.0,0.0,0.0,303,980.5,1029.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:01,20.5,66,6.1,96,5.6,6.1,0.0,0.0,303,980.7,1029.5,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:04,20.5,66,6.0,97,5.6,6.0,0.0,0.0,303,980.6,1029.4,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:07,20.5,66,5.9,96,5.4,5.9,0.0,0.0,303,980.5,1029.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:10,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.6,1029.4,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:13,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.5,1029.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:16,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:19,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.6,1029.4,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:22,20.5,66,5.8,97,5.4,5.8,0.0,0.0,303,980.6,1029.4,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:25,20.5,66,5.8,97,5.4,5.8,0.0,0.0,303,980.6,1029.4,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:28,20.5,66,5.8,97,5.4,5.8,0.0,0.0,303,980.6,1029.4,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:31,20.5,66,5.7,97,5.3,5.7,0.0,0.0,303,980.5,1029.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:34,20.5,66,5.7,97,5.3,5.7,0.0,0.0,303,980.5,1029.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:37,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.5,1029.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:40,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.5,1029.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:43,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.5,1029.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:46,20.5,66,6.0,97,5.6,6.0,0.0,0.0,303,980.5,1029.3,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:49,20.5,66,6.0,97,5.6,6.0,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:52,20.4,66,5.9,97,5.5,5.9,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:55,20.5,66,6.0,97,5.6,6.0,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 4:58,20.5,66,6.0,97,5.6,6.0,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:01,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:04,20.4,66,5.9,97,5.5,5.9,0.0,0.0,303,980.3,1029.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:07,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.3,1029.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:10,20.4,66,5.9,97,5.5,5.9,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:13,20.4,66,5.9,97,5.5,5.9,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:16,20.4,66,6.0,97,5.6,6.0,0.0,0.0,303,980.6,1029.4,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:19,20.4,66,6.0,97,5.6,6.0,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:22,20.4,66,5.9,97,5.5,5.9,0.0,0.0,303,980.3,1029.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:25,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.3,1029.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:28,20.5,66,5.9,97,5.5,5.9,0.0,0.0,303,980.3,1029.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:31,20.5,66,6.0,97,5.6,6.0,0.0,0.0,303,980.3,1029.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:34,20.5,66,6.0,97,5.6,6.0,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:37,20.6,66,6.1,97,5.7,6.1,0.0,0.0,303,980.2,1029.0,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:40,20.6,66,6.1,97,5.7,6.1,0.0,0.0,303,980.3,1029.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:43,20.6,66,6.1,97,5.7,6.1,0.0,0.0,303,980.3,1029.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:46,20.7,66,6.3,97,5.9,6.3,0.0,0.0,303,980.3,1029.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:49,20.7,66,6.4,97,6.0,6.4,0.0,0.0,303,980.3,1029.1,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:52,20.7,66,6.4,97,6.0,6.4,0.0,0.0,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:55,20.8,66,6.5,97,6.1,6.5,0.4,1.8,303,980.4,1029.2,0.0,0,0.0,0.0,0.0,12.2,0.0,561.5,--
2021/10/1 5:58,20.8,66,6.5,97,6.1,6.5,0.4,1.8,303,980.3,1029.1,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
2021/10/1 6:01,20.8,66,6.5,97,6.1,6.5,0.0,0.0,303,980.3,1029.1,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
2021/10/1 6:04,20.8,66,6.5,97,6.1,6.5,0.0,0.0,303,980.5,1029.3,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
2021/10/1 6:07,20.8,66,6.6,97,6.2,6.6,0.7,1.8,303,980.4,1029.2,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
2021/10/1 6:10,20.9,66,6.6,97,6.2,6.6,0.7,1.8,303,980.5,1029.3,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
2021/10/1 6:13,20.9,66,6.6,97,6.2,6.6,1.4,1.8,303,980.3,1029.1,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
2021/10/1 6:16,20.9,66,6.6,97,6.2,6.6,0.0,0.0,303,980.4,1029.2,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
2021/10/1 6:19,21.0,66,6.6,97,6.2,6.6,0.0,0.0,303,980.1,1028.9,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
2021/10/1 6:22,21.0,66,6.6,97,6.2,6.6,0.0,0.0,303,980.4,1029.2,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
2021/10/1 6:25,21.0,66,6.7,97,6.3,6.7,0.0,0.0,303,980.1,1028.9,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
2021/10/1 6:28,21.0,66,6.7,97,6.3,6.7,0.0,0.0,303,980.2,1029.0,0.0,0,0.3,0.3,0.3,12.5,0.3,561.8,--
